VendorID,RateCodeID,Passenger_count,Trip_distance,Fare_amount,MTA_tax,Tip_amount,Tolls_amount,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,1,1,3.02,11,0.5,0,5.54,0.3,17.34,2,1
2,1,5,0.43,4,0.5,1,0,0.3,5.8,1,1
2,1,1,2.84,13,0.5,4.14,0,0.3,17.94,1,1
2,1,1,0.85,5,0.5,1.16,0,0.3,6.96,1,1
2,1,1,1.88,10,0.5,2,0,0.3,12.8,1,1
2,1,1,2.44,11,0.5,2,0,0.3,13.8,1,1
2,1,1,2.39,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,0.6,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.14,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.88,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,1,3.6,13,0.5,0,0,0.3,13.8,2,1
2,1,1,3.62,11.5,0.5,0,0,0.3,12.3,1,1
2,1,1,1.14,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.31,7,0.5,0,0,0.3,7.8,2,1
2,1,1,1.41,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,8.63,31,0.5,5,0,0.3,36.8,1,1
2,1,1,1.18,5.5,0.5,1.58,0,0.3,7.88,1,1
2,1,1,7.23,25,0.5,4.64,0,0.3,30.44,1,1
2,1,2,1.84,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,3.55,14,0.5,1.5,0,0.3,16.3,1,1
2,1,1,2.61,10.5,0.5,0,0,0.3,11.3,2,1
2,1,6,2.82,13.5,0.5,2.86,0,0.3,17.16,1,1
2,1,1,1.15,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,3.12,20.5,0.5,5.32,0,0.3,26.62,1,1
2,1,1,0.83,6,0.5,0,0,0.3,6.8,2,1
2,1,1,7.97,27.5,0.5,7.08,0,0.3,35.38,1,1
2,1,1,4.14,15,0.5,2.37,0,0.3,18.17,1,1
2,1,5,3.39,14.5,0.5,3.06,0,0.3,18.36,1,1
2,1,1,19.77,54.5,0.5,0,5.54,0.3,60.84,2,1
2,1,1,1.04,6.5,0.5,0,0,0.3,7.3,2,1
2,1,2,2.04,10,0.5,0,0,0.3,10.8,2,1
2,1,1,0.43,3.5,0.5,0,0,0.3,4.3,2,1
2,5,1,4.56,15,0,0,0,0,15,2,2
2,1,1,2.63,11.5,0.5,2.46,0,0.3,14.76,1,1
2,1,1,1.34,8,0.5,1.2,0,0.3,10,1,1
2,1,1,1.12,6.5,0.5,1.82,0,0.3,9.12,1,1
2,1,2,7.29,29.5,0.5,0,0,0.3,30.3,2,1
2,1,1,0.94,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.74,8,0.5,1.76,0,0.3,10.56,1,1
2,1,1,7.52,29.5,0.5,0,0,0.3,30.3,2,1
2,1,1,2.46,15,0.5,2,0,0.3,17.8,1,1
2,1,1,3.12,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,4.18,17.5,0.5,1.7,0,0.3,20,1,1
2,1,1,1.33,10.5,0.5,2.82,0,0.3,14.12,1,1
2,1,1,4.61,20,0.5,0,0,0.3,20.8,2,1
2,1,1,2.01,10,0.5,0,0,0.3,10.8,2,1
2,1,1,1.4,6,0.5,1.7,0,0.3,8.5,1,1
2,1,5,4.26,14.5,0.5,2.7,0,0.3,18,1,1
2,1,1,0.76,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,4.37,18.5,0.5,2,0,0.3,21.3,1,1
2,1,1,4.07,17,0.5,0,0,0.3,17.8,2,1
2,1,1,3.29,11.5,0.5,3,0,0.3,15.3,1,1
2,1,1,1.61,7.5,0.5,0,0,0.3,8.3,1,1
2,1,1,1.54,8.5,0.5,1.86,0,0.3,11.16,1,1
2,5,2,0.03,32,0,0,0,0,32,1,2
2,1,1,0.51,4.5,0.5,1.06,0,0.3,6.36,1,1
2,1,1,11.01,39,0.5,0,5.54,0.3,45.34,1,1
2,1,1,8.19,29.5,0.5,0,0,0.3,30.3,1,1
2,1,1,4.4,17,0.5,0,0,0.3,17.8,2,1
2,1,1,0.87,7,0.5,1,0,0.3,8.8,1,1
2,1,6,3.07,15.5,0.5,4.08,0,0.3,20.38,1,1
2,1,1,2.01,11.5,0.5,0,0,0.3,12.3,1,1
2,1,1,6.03,23,0.5,2,0,0.3,25.8,1,1
2,1,1,6.49,31.5,0.5,8.08,0,0.3,40.38,1,1
2,1,5,17.68,53,0.5,0,0,0.3,53.8,2,1
2,1,1,0.7,4.5,0.5,1.06,0,0.3,6.36,1,1
2,1,1,1.98,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,0.41,4.5,0.5,2,0,0.3,7.3,1,1
2,1,1,1.66,7.5,0.5,2.08,0,0.3,10.38,1,1
2,1,1,3.43,12.5,0.5,3.32,0,0.3,16.62,1,1
2,1,1,5.5,22,0.5,4.56,0,0.3,27.36,1,1
2,1,1,1.2,7,0.5,1.95,0,0.3,9.75,1,1
2,1,1,0.53,4,0.5,0.96,0,0.3,5.76,1,1
2,1,1,2.25,10.5,0.5,3.39,0,0.3,14.69,1,1
2,1,2,1.43,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,2.51,12.5,0.5,2.66,0,0.3,15.96,1,1
2,1,1,4.46,19,0.5,3.96,0,0.3,23.76,1,1
2,1,1,0.93,6,0.5,0,0,0.3,6.8,2,1
2,1,1,2.81,11,0.5,0,0,0.3,11.8,2,1
2,1,1,5.49,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,1.26,7.5,0.5,1.66,0,0.3,9.96,1,1
2,1,1,1.51,8.5,0.5,2.32,0,0.3,11.62,1,1
2,1,1,10.01,35,0.5,6,0,0.3,41.8,1,1
2,1,1,0.6,5,0.5,0,0,0.3,5.8,2,1
2,1,1,2.19,9,0.5,0,0,0.3,9.8,2,1
2,1,1,0.38,4,0.5,0,0,0.3,4.8,2,1
2,1,1,1.56,9,0.5,1,0,0.3,10.8,1,1
2,1,1,0.7,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,9.95,31.5,0.5,7.57,5.54,0.3,45.41,1,1
2,1,1,6.4,22.5,0.5,0,0,0.3,23.3,1,1
2,1,1,3.38,14,0.5,0,0,0.3,14.8,1,1
2,5,2,3.36,20,0,0,0,0,20,2,2
2,1,1,3.44,13,0.5,3.45,0,0.3,17.25,1,1
2,1,1,4.96,15.5,0.5,0,0,0.3,16.3,1,1
2,1,1,7.03,25.5,0.5,5.26,0,0.3,31.56,1,1
2,1,1,1.03,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,0.71,5,0.5,1.74,0,0.3,7.54,1,1
2,1,1,6.1,18.5,0.5,0,0,0.3,19.3,1,1
2,1,1,1.25,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,0.65,6,0.5,0,0,0.3,6.8,1,1
2,1,2,1.72,9,0.5,0,0,0.3,9.8,2,1
2,1,1,3.21,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,4.92,20.5,0.5,0,0,0.3,21.3,2,1
2,1,1,0.72,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.9,8,0.5,0,0,0.3,8.8,2,1
2,1,1,1.82,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,0.4,3.5,0.5,0,0,0.3,4.3,2,1
2,1,1,2.61,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,0.78,4.5,0.5,0,0,0.3,5.3,1,1
2,1,5,4.08,19,0.5,0,0,0.3,19.8,2,1
2,1,1,2.61,10,0.5,2.16,0,0.3,12.96,1,1
2,1,1,1.25,7,0.5,2.34,0,0.3,10.14,1,1
2,1,1,1.17,6,0.5,0,0,0.3,6.8,2,1
2,1,1,7.37,24,0.5,0,5.54,0.3,30.34,2,1
2,1,1,2.54,10,0.5,0,0,0.3,10.8,2,1
2,1,1,3.82,16,0.5,3.36,0,0.3,20.16,1,1
2,1,1,5.83,19,0.5,0,0,0.3,19.8,2,1
2,1,1,1.15,18.5,0.5,3.16,5.54,0.3,28,1,1
2,1,1,0.59,4.5,0.5,0,0,0.3,5.3,1,1
2,1,6,1.34,7,0.5,1.2,0,0.3,9,1,1
2,1,1,1.78,8,0.5,2.2,0,0.3,11,1,1
2,1,1,1.55,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,1,0,2.5,0.5,0,0,0.3,3.3,2,1
2,1,1,0.5,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.15,6,0.5,0,0,0.3,6.8,2,1
2,1,1,1.39,7.5,0.5,0,0,0.3,8.3,1,1
2,1,1,1.19,7,0.5,0,0,0.3,7.8,2,1
2,5,1,13.2,40,0,0,0,0,40,2,2
2,1,1,1.38,6,0.5,0,0,0.3,6.8,2,1
2,1,1,1.77,8,0.5,1.76,0,0.3,10.56,1,1
2,1,1,3.66,13.5,0.5,2.86,0,0.3,17.16,1,1
2,1,1,0.83,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.86,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,1.18,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,1.3,7,0.5,1.56,0,0.3,9.36,1,1
2,1,1,4.37,16.5,0.5,0,0,0.3,17.3,2,1
2,1,5,1.8,8,0.5,0,0,0.3,8.8,2,1
2,1,5,2.04,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,3.59,16.5,0.5,0,0,0.3,17.3,2,1
2,1,1,1.47,8,0.5,2.64,0,0.3,11.44,1,1
2,1,1,1.66,9,0.5,0,0,0.3,9.8,2,1
2,1,1,1.31,7,0.5,0,0,0.3,7.8,2,1
2,1,1,6.44,20,0.5,4.16,0,0.3,24.96,1,1
2,1,2,1.61,8.5,0.5,2.32,0,0.3,11.62,1,1
2,1,1,6.31,21,0.5,5.47,5.54,0.3,32.81,1,1
2,1,3,6.13,20.5,0.5,2,0,0.3,23.3,1,1
2,1,5,1.01,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.65,8,0.5,0,0,0.3,8.8,2,1
2,1,1,1.26,6,0.5,1.7,0,0.3,8.5,1,1
2,1,1,3.92,15.5,0.5,3.26,0,0.3,19.56,1,1
2,1,1,1.48,8.5,0.5,1.86,0,0.3,11.16,1,1
2,1,1,5.76,32,0.5,6.56,0,0.3,39.36,1,1
2,1,2,3.74,15.5,0.5,3.26,0,0.3,19.56,1,1
2,1,4,2.05,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,1.36,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.16,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,1,2.37,14,0.5,0,0,0.3,14.8,2,1
2,1,1,1.94,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.83,8,0.5,0,0,0.3,8.8,2,1
2,1,2,0.55,4,0.5,0,0,0.3,4.8,2,1
2,1,1,0.79,4.5,0.5,1,0,0.3,6.3,1,1
2,1,1,0.78,5,0.5,1.74,0,0.3,7.54,1,1
2,1,1,0.48,3.5,0.5,0,0,0.3,4.3,2,1
2,1,1,4.85,19,0.5,3.2,0,0.3,23,1,1
2,1,5,1.35,7,0.5,0,0,0.3,7.8,1,1
2,1,1,0.52,4,0.5,0,0,0.3,4.8,2,1
2,1,1,2.38,13.5,0.5,0,0,0.3,14.3,2,1
2,1,2,0.88,6,0.5,2.04,0,0.3,8.84,1,1
2,1,1,17.78,47.5,0.5,9.66,0,0.3,57.96,1,1
2,1,1,0.98,7,0.5,1.56,0,0.3,9.36,1,1
2,1,1,1.98,8,0.5,0,0,0.3,8.8,2,1
2,1,1,0.65,4.5,0.5,0,0,0.3,5.3,1,1
2,1,1,0.56,7,0.5,0,0,0.3,7.8,2,1
2,1,1,2.09,9.5,0.5,1,0,0.3,11.3,1,1
2,1,1,1.45,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,4.93,20.5,0.5,5.32,0,0.3,26.62,1,1
2,1,1,2,9.5,0.5,0,0,0.3,10.3,1,1
2,1,1,3.12,12,0.5,3,0,0.3,15.8,1,1
2,1,1,3.16,11,0.5,0,0,0.3,11.8,2,1
2,1,1,2.41,10,0.5,0,0,0.3,10.8,2,1
2,1,1,1.67,7.5,0.5,0,0,0.3,8.3,2,1
2,1,2,4.97,19.5,0.5,0,0,0.3,20.3,2,1
2,1,1,1.64,9,0.5,0,0,0.3,9.8,2,1
2,1,1,0.02,2.5,0.5,0,0,0.3,3.3,2,1
2,1,1,0.63,5,0.5,0,0,0.3,5.8,2,1
2,1,5,3.29,13,0.5,0,0,0.3,13.8,2,1
2,1,1,2.04,10,0.5,0,0,0.3,10.8,2,1
2,1,1,1.92,9,0.5,0,0,0.3,9.8,2,1
2,1,1,2.17,8.5,0.5,0,0,0.3,9.3,1,1
2,1,1,10.03,29.5,0.5,0,0,0.3,30.3,2,1
2,1,1,1.63,9,0.5,1.96,0,0.3,11.76,1,1
2,1,1,2.58,13,0.5,3.87,5.54,0.3,23.21,1,1
2,1,1,1.84,8,0.5,0,0,0.3,8.8,2,1
2,1,1,2.17,8.5,0.5,0,0,0.3,9.3,1,1
2,1,3,7.29,23,0.5,3.5,0,0.3,27.3,1,1
2,1,2,2.25,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,1,1.26,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.21,7.5,0.5,1,0,0.3,9.3,1,1
2,1,1,1.16,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,5,1.22,7,0.5,4,0,0.3,11.8,1,1
2,1,1,5.53,19.5,0.5,0,0,0.3,20.3,2,1
2,1,1,3.18,13,0.5,0,0,0.3,13.8,2,1
2,1,1,2.82,15,0.5,4.74,0,0.3,20.54,1,1
2,1,1,1.5,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,1.2,7.5,0.5,1.66,0,0.3,9.96,1,1
2,1,1,2.18,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,3.9,16,0.5,2,0,0.3,18.8,1,1
2,1,1,0.02,-2.5,-0.5,0,0,-0.3,-3.3,4,1
2,1,1,3.05,13.5,0.5,2.86,0,0.3,17.16,1,1
2,1,1,1.99,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,1.94,11,0.5,0,0,0.3,11.8,2,1
2,1,1,2.14,13,0.5,0,0,0.3,13.8,2,1
2,1,1,2.77,12,0.5,0,0,0.3,12.8,1,1
2,1,1,7.32,27,0.5,4.44,0,0.3,32.24,1,1
2,1,1,1.15,7.5,0.5,2.08,0,0.3,10.38,1,1
2,1,1,1.4,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.72,8,0.5,0,0,0.3,8.8,2,1
2,1,1,0.66,4,0.5,0,0,0.3,4.8,2,1
2,1,1,3.16,13,0.5,2.76,0,0.3,16.56,1,1
2,1,1,3.63,17.5,0.5,0,0,0.3,18.3,2,1
2,1,1,9.23,27,0.5,0,0,0.3,27.8,1,1
2,1,1,0.35,3,0.5,0,0,0.3,3.8,2,1
2,1,1,0.84,7,0.5,0,0,0.3,7.8,2,1
2,1,1,2.97,14,0.5,2.96,0,0.3,17.76,1,1
2,1,1,1.28,8,0.5,0,0,0.3,8.8,2,1
2,1,1,1.97,8.5,0.5,0,0,0.3,9.3,1,1
2,1,1,1.63,8,0.5,0,0,0.3,8.8,2,1
2,1,1,1.8,8.5,0.5,0,0,0.3,9.3,2,1
2,5,1,1.36,13,0,0,0,0,13,2,2
2,1,1,5.5,22.5,0.5,0,0,0.3,23.3,2,1
2,1,1,2.2,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,0.72,4.5,0.5,0.7,0,0.3,6,1,1
2,1,1,3.27,12.5,0.5,0,0,0.3,13.3,2,1
2,1,1,1.31,7,0.5,0,0,0.3,7.8,1,1
2,1,1,3.74,18,0.5,0,0,0.3,18.8,1,1
2,1,1,1.33,7,0.5,1.56,0,0.3,9.36,1,1
2,1,1,1.01,7,0.5,0,0,0.3,7.8,2,1
2,1,1,5.41,23.5,0.5,3,0,0.3,27.3,1,1
2,1,1,0.84,5,0.5,0,0,0.3,5.8,2,1
2,1,2,2.95,14,0.5,2.5,0,0.3,17.3,1,1
2,1,1,5.84,22.5,0.5,2.5,0,0.3,25.8,1,1
2,1,1,1.52,7.5,0.5,0,0,0.3,8.3,1,1
2,1,1,1.74,7,0.5,0,0,0.3,7.8,2,1
2,1,1,1.01,6,0.5,0,0,0.3,6.8,2,1
2,1,1,1.7,8.5,0.5,1.86,0,0.3,11.16,1,1
2,5,1,7.72,38,0,0,0,0,38,2,2
2,1,1,1.04,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,1,0.98,9.5,0.5,0,0,0.3,10.3,2,1
2,1,6,11.07,31,0.5,0,0,0.3,31.8,2,1
2,1,1,0.32,3.5,0.5,0,0,0.3,4.3,2,1
2,1,5,0.64,5,0.5,0,0,0.3,5.8,1,1
2,1,2,1.91,11,0.5,0,0,0.3,11.8,2,1
2,1,1,3.2,13,0.5,2.76,0,0.3,16.56,1,1
2,1,1,0.58,4.5,0.5,2.5,0,0.3,7.8,1,1
2,1,1,2.76,12,0.5,0,0,0.3,12.8,2,1
2,1,1,0.34,3.5,0.5,0,0,0.3,4.3,1,1
2,1,1,2.14,14.5,0.5,3.06,0,0.3,18.36,1,1
2,1,1,2.97,16.5,0.5,3.46,0,0.3,20.76,1,1
2,1,1,10.49,32.5,0.5,2.5,0,0.3,35.8,1,1
2,1,1,2.69,14,0.5,2.96,0,0.3,17.76,1,1
2,1,6,0.71,7.5,0.5,1,0,0.3,9.3,1,1
2,1,1,1.73,8.5,0.5,0,0,0.3,9.3,1,1
2,1,1,0.17,5,0.5,1.16,0,0.3,6.96,1,1
2,1,2,0.93,6.5,0.5,0,0,0.3,7.3,2,1
2,1,4,2.37,12,0.5,1,0,0.3,13.8,1,1
2,1,1,2.87,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,0.87,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.42,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,1.57,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,4.28,15.5,0.5,0,0,0.3,16.3,2,1
2,1,1,0.96,6,0.5,0,0,0.3,6.8,1,1
2,1,1,1.94,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,6.19,18.5,0.5,0,0,0.3,19.3,2,1
2,5,1,0,50,0,0,0,0,50,2,2
2,1,1,3.28,13,0.5,0,0,0.3,13.8,2,1
2,1,1,2.09,12.5,0.5,2.66,0,0.3,15.96,1,1
2,1,1,1.44,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,1.68,11,0.5,1.2,0,0.3,13,1,1
2,1,1,0.82,5.5,0.5,0,0,0.3,6.3,2,1
2,1,6,1.59,8.5,0.5,1.86,0,0.3,11.16,1,1
2,1,1,0.17,4,0.5,0,0,0.3,4.8,2,1
2,1,1,0.78,5.5,0.5,1.7,0,0.3,8,1,1
2,1,1,0.48,5,0.5,0,0,0.3,5.8,2,1
2,1,1,1.01,6,0.5,0,0,0.3,6.8,2,1
2,1,1,2.29,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,1.8,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,1.55,9.5,0.5,1.5,0,0.3,11.8,1,1
2,1,1,9.66,30.5,0.5,3,0,0.3,34.3,1,1
2,1,1,3.83,18,0.5,0,0,0.3,18.8,2,1
2,1,2,6.9,22.5,0.5,0,5.54,0.3,28.84,2,1
2,1,1,1.18,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,1,2.66,11.5,0.5,2.46,0,0.3,14.76,1,1
2,1,3,3.73,13,0.5,2.76,0,0.3,16.56,1,1
2,1,1,4.15,18,0.5,3,0,0.3,21.8,1,1
2,1,1,4.61,17.5,0.5,0,0,0.3,18.3,2,1
2,1,1,4.02,17.5,0.5,4.58,0,0.3,22.88,1,1
2,1,1,1.97,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,1.55,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,3.81,16.5,0.5,0,0,0.3,17.3,2,1
2,1,1,1.93,13,0.5,0,0,0.3,13.8,1,1
2,1,1,3.33,13,0.5,0,0,0.3,13.8,2,1
2,1,1,0.36,3.5,0.5,0,0,0.3,4.3,2,1
2,5,1,0,-50,0,0,0,0,-50,4,2
2,1,1,1.21,7,0.5,0,0,0.3,7.8,2,1
2,1,1,2.32,17,0.5,5.34,0,0.3,23.14,1,1
2,1,1,2.7,14,0.5,0,0,0.3,14.8,2,1
2,1,1,0.9,6,0.5,1,0,0.3,7.8,1,1
2,1,1,3.37,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,2.61,10,0.5,0,0,0.3,10.8,2,1
2,1,1,0.98,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,1,4.15,21,0.5,4.36,0,0.3,26.16,1,1
2,1,1,5.81,18.5,0.5,4.97,5.54,0.3,29.81,1,1
2,1,1,1.43,7.5,0.5,0,0,0.3,8.3,2,1
2,1,5,1.72,9.5,0.5,2.58,0,0.3,12.88,1,1
2,1,1,2.52,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,0.82,5,0.5,0,0,0.3,5.8,2,1
2,1,1,3.24,15.5,0.5,3,0,0.3,19.3,1,1
2,1,1,6.71,20.5,0.5,0,5.54,0.3,26.84,2,1
2,1,1,3.56,12,0.5,2.56,0,0.3,15.36,1,1
2,1,5,0.61,8,0.5,0,0,0.3,8.8,2,1
2,1,1,2.63,10.5,0.5,0,0,0.3,11.3,1,1
2,1,1,9.02,28,0.5,5.76,0,0.3,34.56,1,1
2,1,1,0.57,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.14,7,0.5,0,0,0.3,7.8,2,1
2,1,1,0.87,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.05,7,0.5,0,0,0.3,7.8,2,1
2,1,1,3.02,17,0.5,0,0,0.3,17.8,2,1
2,1,1,7.01,25,0.5,6.45,0,0.3,32.25,1,1
2,1,3,2.04,10,0.5,0,0,0.3,10.8,2,1
2,1,1,0.49,4.5,0.5,1.06,0,0.3,6.36,1,1
2,1,6,4.98,20.5,0.5,0,0,0.3,21.3,2,1
2,1,3,3.85,17.5,0.5,0,0,0.3,18.3,1,1
2,1,1,2.45,16,0.5,3.36,0,0.3,20.16,1,1
2,1,1,7.21,26,0.5,2,0,0.3,28.8,1,1
2,1,1,2.43,11,0.5,0,0,0.3,11.8,2,1
2,1,6,8.21,33.5,0.5,5,0,0.3,39.3,1,1
2,1,1,3.28,15,0.5,0,0,0.3,15.8,2,1
2,1,1,1.69,8,0.5,1.5,0,0.3,10.3,1,1
2,1,1,1.58,7.5,0.5,0,0,0.3,8.3,2,1
2,1,4,4.03,16,0.5,0,0,0.3,16.8,1,1
2,1,1,1.24,6,0.5,0,0,0.3,6.8,2,1
2,1,1,1.25,7,0.5,1,0,0.3,8.8,1,1
2,1,1,6.41,23.5,0.5,4.86,0,0.3,29.16,1,1
2,1,1,2.38,11,0.5,0,0,0.3,11.8,2,1
2,1,1,1.56,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,0.76,5,0.5,0,0,0.3,5.8,2,1
2,1,1,1.23,6.5,0.5,1.82,0,0.3,9.12,1,1
2,1,1,0.77,5,0.5,0,0,0.3,5.8,2,1
2,1,6,2.38,13,0.5,2,0,0.3,15.8,1,1
2,1,1,1.22,7,0.5,0,0,0.3,7.8,2,1
2,1,1,0.58,4,0.5,0,0,0.3,4.8,2,1
2,1,1,1.38,7,0.5,2.34,0,0.3,10.14,1,1
2,1,1,0.53,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.57,9,0.5,1.96,0,0.3,11.76,1,1
2,1,1,1.79,9,0.5,0,0,0.3,9.8,2,1
2,1,1,7.82,24.5,0.5,6,0,0.3,31.3,1,1
2,1,1,9.46,28.5,0.5,0,5.54,0.3,34.84,2,1
2,1,1,6.06,23.5,0.5,4.86,0,0.3,29.16,1,1
2,1,1,2.9,13,0.5,0,0,0.3,13.8,2,1
2,1,1,2.49,11.5,0.5,0,0,0.3,12.3,2,1
2,1,6,2.06,10,0.5,2,0,0.3,12.8,1,1
2,1,1,2.2,12,0.5,4,0,0.3,16.8,1,1
2,1,1,3.28,12.5,0.5,2.66,0,0.3,15.96,1,1
2,1,1,5.35,19.5,0.5,0,0,0.3,20.3,1,1
2,1,1,0.56,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.38,7.5,0.5,2.08,0,0.3,10.38,1,1
2,1,1,7.91,28.5,0.5,5.86,0,0.3,35.16,1,1
2,1,1,1.51,7.5,0.5,1.66,0,0.3,9.96,1,1
2,1,3,1.85,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.02,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,3.08,12,0.5,0,0,0.3,12.8,2,1
2,1,1,10,28,0.5,0,0,0.3,28.8,2,1
2,1,5,1.17,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,3.9,20,0.5,0,0,0.3,20.8,2,1
2,1,1,0.96,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.54,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,4.09,18.5,0.5,3.86,0,0.3,23.16,1,1
2,1,1,2.75,13.5,0.5,0,0,0.3,14.3,2,1
2,1,1,7.52,23.5,0.5,4.86,0,0.3,29.16,1,1
2,1,1,4.58,19.5,0.5,4.47,0,0.3,24.77,1,1
2,1,2,2.31,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,2.28,10.5,0.5,2,0,0.3,13.3,1,1
2,1,1,2.06,12.5,0.5,0,0,0.3,13.3,1,1
2,1,1,0.52,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,1.69,8,0.5,0,0,0.3,8.8,2,1
2,1,1,2.44,13,0.5,0,0,0.3,13.8,2,1
2,1,1,3.93,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,1.48,10,0.5,2.16,0,0.3,12.96,1,1
2,1,1,1.45,9,0.5,0,0,0.3,9.8,2,1
2,1,3,2.35,11,0.5,2.95,0,0.3,14.75,1,1
2,1,1,1.33,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,1,4.03,19,0.5,0,0,0.3,19.8,1,1
2,1,1,0.66,5.5,0.5,1.89,0,0.3,8.19,1,1
2,1,1,0.86,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,1,0.36,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,0.87,6,0.5,1.36,0,0.3,8.16,1,1
2,1,4,2.59,10,0.5,0,0,0.3,10.8,2,1
2,1,1,1.48,10,0.5,0,0,0.3,10.8,2,1
2,1,1,2.12,12,0.5,0,0,0.3,12.8,2,1
2,1,1,1.32,7,0.5,0,0,0.3,7.8,2,1
2,1,1,1.66,9,0.5,2,0,0.3,11.8,1,1
2,1,1,1.66,8,0.5,0,0,0.3,8.8,2,1
2,1,1,4.38,14.5,0.5,1,0,0.3,16.3,1,1
2,1,1,1.01,7,0.5,0,0,0.3,7.8,2,1
2,1,1,1.14,6,0.5,1.36,0,0.3,8.16,1,1
2,1,5,1.24,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,4.7,21,0.5,4.36,0,0.3,26.16,1,1
2,1,1,3.91,15,0.5,3.16,0,0.3,18.96,1,1
2,1,1,1.08,9,0.5,2.45,0,0.3,12.25,1,1
2,1,1,0.87,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,7.1,23.5,0.5,6.08,0,0.3,30.38,1,1
2,1,2,2.14,9.5,0.5,2.06,0,0.3,12.36,1,1
2,1,5,1.04,6,0.5,0,0,0.3,6.8,2,1
2,1,1,7.42,24,0.5,10,0,0.3,34.8,1,1
